19534
19241
20389
21257
21836
22018
18592
18228
17934
19297
18697
18636
21696
19848
20654
18863
20235
20327
20731
19752
19511
20586
20047
19067
18754
18815
20614
19204
20260
19780
19254
18963
18091
18885
17661
16931
15759
14941
15910
14055
15135
14832
15060
14504
14612
14987
13808
13144
8476
7993
8861
7822
8432
8032
8605
8708
8328
9195
8784
8784
9132
8231
8221
8517
8142
7674
8061
7918
7296
8100
7523
7456
8050
7699
8577
7970
8129
7871
8242
7793
7994
8377
7555
7366
7485
7248
7810
7202
7495
7417
7247
7370
7409
7749
7424
6939
6983
6474
6957
6878
6867
6752
6700
6999
6739
7007
6654
6369
6460
6158
6693
6007
6706
6336
6624
6939
6609
6682
6536
6514
6697
6316
7113
6786
7506
7176
7219
7413
7493
7966
7747
7215
7402
7280
7278
7496
7563
7111
7680
8120
7978
8469
8209
8298
8478
7422
8467
7285
8070
8214
8547
8146
8122
8827
8211
8036
7847
7846
8941
8030
8221
8261
8188
8530
8247
8676
8568
7994
7786
7467
8148
7310
7778
7427
7526
8050
7730
7849
7693
7421
7695
7614
8201
7130
7779
7294
7529
7569
7133
7426
6743
6588
6919
6494
6670
7111
7323
7089
7407
7520
6875
7671
7436
6990
6912
6640
7226
7384
7675
7183
7475
7199
6999
7401
6883
6689
6104
6128
6764
6417
6577
6665
6693
6378
6420
6674
6320
6295
5879
5944
6527
6444
6405
6380
6661
7276
7341
7885
7596
7217
7964
7403
8027
7431
8639
8920
8886
9266
8348
9543
9153
9134
